Wall time,Step,Value
1789299245.832501,141760,-5920.25
1789299266.7204578,141920,-5908.7900390625
1789299277.229663,142000,-5913.58984375
1789299352.278421,142560,-5912.2998046875
1789299416.4662836,143040,-5909.919921875
1789299442.6729183,143240,-5882.35009765625
1789299507.0751574,143720,-5898.97021484375
1789299512.1272027,143760,-5895.0400390625
1789299544.5854504,144000,-5898.56005859375
1789299549.940498,144040,-5898.39990234375
1789299625.0733902,144600,-5891.740234375
1789299647.0676322,144760,-5890.3798828125
1789299658.119366,144840,-5902.02978515625
1789299668.6581464,144920,-5907.81005859375
1789299684.8322027,145040,-5906.75
1789299700.6091442,145160,-5906.9599609375
1789299792.071166,145840,-5936.58984375
1789299850.210065,146280,-5934.6298828125
1789299855.378617,146320,-5931.02978515625
1789299887.007162,146560,-5918.990234375
1789299924.638351,146840,-5917.9599609375
1789300053.4658496,147800,-5915.759765625
1789300085.4793448,148040,-5911.56982421875
1789300096.192331,148120,-5906.47021484375
1789300207.9434848,148960,-5856.31982421875
1789300223.6947515,149080,-5859.89990234375
1789300244.9799657,149240,-5869.64013671875
1789300250.265852,149280,-5866.919921875
1789300255.808823,149320,-5866.4501953125
1789300287.6711783,149560,-5836.5400390625
1789300303.7307696,149680,-5832.0498046875
1789300314.3068902,149760,-5826.58984375
1789300361.0980456,150120,-5823.740234375
1789300397.5783658,150400,-5820.009765625
1789300423.8202243,150600,-5810.740234375
1789300465.0826926,150920,-5800.5400390625
1789300486.1639957,151080,-5795.22998046875
1789300507.0204904,151240,-5777.0400390625
1789300573.9124439,151760,-5756.64990234375
1789300584.3283865,151840,-5748.669921875
1789300599.8820727,151960,-5740.16015625
1789300662.4194252,152440,-5748.2998046875
1789300683.0923643,152600,-5740.990234375
1789300708.8975227,152800,-5732.3798828125
1789300719.309825,152880,-5733.43017578125
1789300771.1426563,153280,-5730.14990234375
1789300781.449776,153360,-5715.9501953125
1789300791.9474378,153440,-5712.240234375
1789300859.9354048,153960,-5711.47021484375
1789300943.4713402,154600,-5685.43994140625
1789300969.6435308,154800,-5691.22998046875
1789301006.019901,155080,-5684.1298828125
1789301136.3237627,156080,-5696.1298828125
1789301141.5507333,156120,-5699.89990234375
1789301146.6150312,156160,-5692.31005859375
1789301182.846332,156440,-5686.33984375
1789301236.0898414,156840,-5702.9599609375
1789301280.1948726,157160,-5706.080078125
1789301316.761822,157440,-5731.8798828125
1789301339.5315118,157600,-5741.68994140625
1789301401.9745357,158040,-5765.5498046875
1789301435.3373156,158280,-5793.2998046875
1789301466.8424082,158520,-5804.72021484375
1789301565.347099,159240,-5858.4599609375
1789301586.977269,159400,-5857.08984375
1789301645.9901478,159840,-5884.5400390625
1789301673.1556945,160040,-5902.47021484375
1789301700.383722,160240,-5924.7001953125
1789301722.0864575,160400,-5938.9599609375
1789301727.6432157,160440,-5943.56982421875
1789301788.4058475,160880,-5977.72021484375
1789301793.8236835,160920,-5982.5400390625
1789301853.21669,161360,-5999.60009765625
1789301864.1701577,161440,-6003.740234375
1789301869.5420582,161480,-6008.18994140625
1789301907.108325,161760,-6016.81982421875
1789301923.128372,161880,-6025.22021484375
1789301928.5042262,161920,-6019.0
1789301933.864325,161960,-6013.77001953125
1789301966.8752842,162200,-6018.830078125
1789302088.1267688,163080,-6032.0498046875
1789302179.9496837,163760,-6077.08984375
1789302207.2980533,163960,-6084.81982421875
1789302212.5318964,164000,-6086.27001953125
1789302223.230523,164080,-6083.490234375
1789302266.577495,164400,-6073.97021484375
1789302584.03846,166720,-6091.89990234375
1789302661.0952163,167280,-6084.85009765625
1789302666.8552485,167320,-6080.77001953125
1789302726.6426775,167760,-6050.6201171875
1789302731.867645,167800,-6044.39013671875
1789302742.387354,167880,-6040.02001953125
1789302752.9273772,167960,-6030.27001953125
1789302769.3171172,168080,-6026.10986328125
1789302774.7513618,168120,-6025.0498046875
1789302785.7325864,168200,-6030.14990234375
1789302912.875354,169120,-6008.2099609375
1789302941.228623,169320,-6018.4599609375
1789302957.804172,169440,-6022.2001953125
1789302974.7605705,169560,-6033.39013671875
1789303003.14326,169760,-6047.3701171875
1789303063.9192815,170200,-6039.7001953125
1789303113.6734593,170560,-6038.91015625
1789303130.4466789,170680,-6033.10986328125
1789303135.905962,170720,-6030.33984375
1789303184.9070861,171080,-6035.66015625
1789303217.6747265,171320,-6038.72998046875
1789303306.2704966,171960,-6073.14990234375
1789303338.4881296,172200,-6066.10009765625
1789303360.5172129,172360,-6061.72021484375
1789303408.7093785,172720,-6069.6298828125
1789303419.7514393,172800,-6075.4599609375
1789303468.2314205,173160,-6085.43017578125
1789303489.6506374,173320,-6072.02978515625
1789303521.7143772,173560,-6062.68994140625
1789303548.6766322,173760,-6046.39990234375
1789303581.551752,174000,-6053.64013671875
1789303630.1451526,174360,-6042.47998046875
1789303666.534361,174640,-6025.0498046875
1789303687.9547396,174800,-6021.990234375
1789303735.846182,175160,-5987.3701171875
1789303814.6209555,175760,-5980.77001953125
1789303851.9411519,176040,-5980.7900390625
