Wall time,Step,Value
1789303541.8511753,161760,-5834.0400390625
1789303558.5161734,161880,-5829.47021484375
1789303564.0461128,161920,-5830.72998046875
1789303569.635287,161960,-5831.240234375
1789303608.6393306,162200,-5827.5400390625
1789303735.4805975,163080,-5832.83984375
1789303832.7111607,163760,-5830.490234375
1789303861.5970352,163960,-5829.830078125
1789303867.2147384,164000,-5830.47021484375
1789303878.617979,164080,-5833.97998046875
1789303924.441002,164400,-5837.10986328125
1789304256.0567636,166720,-5821.93017578125
1789304337.2573485,167280,-5842.77001953125
1789304342.9770381,167320,-5845.68017578125
1789304405.961527,167760,-5832.85009765625
1789304411.6367438,167800,-5833.56982421875
1789304422.7641716,167880,-5837.60986328125
1789304434.2899268,167960,-5834.89990234375
1789304451.7928813,168080,-5834.43017578125
1789304457.613019,168120,-5832.68017578125
1789304468.848464,168200,-5832.35009765625
1789304602.4495034,169120,-5835.8798828125
1789304631.87133,169320,-5847.0
1789304649.1649473,169440,-5855.330078125
1789304665.9698522,169560,-5853.10986328125
1789304694.2319574,169760,-5852.56005859375
1789304757.570194,170200,-5868.9501953125
1789304811.8018932,170560,-5872.97998046875
1789304828.6894188,170680,-5870.830078125
1789304834.5074754,170720,-5876.85009765625
1789304885.7880502,171080,-5864.5498046875
1789304920.1494386,171320,-5860.02001953125
1789305011.4037535,171960,-5862.1201171875
1789305045.8227758,172200,-5864.43994140625
1789305068.4844954,172360,-5854.009765625
1789305119.8248074,172720,-5854.6298828125
1789305131.3253024,172800,-5850.43994140625
1789305183.0225556,173160,-5847.3701171875
1789305205.9516292,173320,-5843.10986328125
1789305240.5213315,173560,-5840.580078125
1789305268.7353423,173760,-5835.3798828125
1789305302.5925882,174000,-5828.990234375
1789305353.5511734,174360,-5830.8701171875
1789305393.9310453,174640,-5827.56982421875
1789305416.8431299,174800,-5832.43017578125
1789305468.7267866,175160,-5830.06005859375
1789305555.3779771,175760,-5833.4501953125
